// SOMLIT somlit.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// hydro Export by Nicolas SAVOYE,30/05/2024,14:22:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID_SITE,DATE,HEURE,COEF_MAREE,MAREE,PROF_TEXT,PROF_NUM,nomSite*,gpsLat*,gpsLong*,T,qT,S,qS,O,qO,PH,qPH,NH4,qNH4,NO3,qNO3,NO2,qNO2,PO4,qPO4,SIOH4,qSIOH4,COP,qCOP,NOP,qNOP,MES,qMES,DN15,qDN15,DC13,qDC13,CN,qCN,CHLA,qCHLA,PHEO,qPHEO
//,(yyyy-mm-dd),(hh:mm:ss),-,-,-,m,,(wgs84),(wgs84),°C,,PSU,,ml/l,,,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µg/l,,µg/l,,mg/l,,‰,,‰,,(moles/moles),,µg/l,,µg/l,
10,20/07/2011,06:50:20,0,inc,S,3,Sola,42.4883,3.145,19.645,2,37.958,2,5.24,6,8.29,2,0.01,6,0.2,6,0.01,0,0.01,0,0.58,6,85.759,2,13.385,2,0.365,2,999999,9,999999,9,999999,9,0.05,6,0.1,6
10,20/07/2011,06:50:56,0,inc,F,24,Sola,42.4883,3.145,19.654,2,37.951,2,5.28,6,8.3,2,0.02,6,0.1,6,0.01,0,0.01,0,0.43,6,75.257,2,10.844,2,0.35,2,999999,9,999999,9,999999,9,0.06,6,0.11,6
10,27/07/2011,08:20:32,0,inc,S,3,Sola,42.4883,3.145,19.654,2,37.951,2,4.86,6,8.11,2,0.022,6,0.2,6,0.02,6,0.01,0,0.93,6,210.879,2,26.602,2,0.52,2,999999,9,999999,9,999999,9,0.09,6,0.16,6
10,27/07/2011,08:21:04,0,inc,F,24,Sola,42.4883,3.145,18.236,2,37.968,2,5.17,6,8.24,2,0.031,6,0.4,6,0.02,6,0.01,0,1,6,77.724,2,10.085,2,0.525,2,999999,9,999999,9,999999,9,0.14,6,0.13,6
10,01/08/2011,06:45:06,0,inc,S,3,Sola,42.4883,3.145,20.539,2,37.988,2,5.26,6,8.31,2,0.01,6,0.08,6,0.01,0,0.01,0,0.68,6,103.86,2,13.39,2,1.5,2,4.83,2,-23.09,2,5.58,2,0.11,6,0.09,6
10,01/08/2011,06:45:55,0,inc,F,24,Sola,42.4883,3.145,16.664,2,38.139,2,5.48,6,8.31,2,0.05,6,0.09,6,0.02,6,0.01,0,0.85,6,63.38,2,10.08,2,0.89,2,999999,9,999999,9,999999,9,0.12,6,0.17,6
10,08/08/2011,07:44:35,0,inc,S,3,Sola,42.4883,3.145,20.724,2,37.966,2,5.26,6,8.25,2,0.01,6,0.02,0,0.01,0,0.01,0,0.7,6,64.58,2,11.48,2,2.71,2,999999,9,999999,9,999999,9,0.16,6,0.2,6
10,08/08/2011,07:45:07,0,inc,F,24,Sola,42.4883,3.145,19.642,2,38.025,2,5.54,6,8.24,2,0.27,3,0.02,0,0.02,6,0.01,0,0.62,6,76.12,2,12.17,2,2.66,2,999999,9,999999,9,999999,9,0.12,6,0.2,6
10,17/08/2011,06:53:32,0,inc,S,3,Sola,42.4883,3.145,21.34,2,38.038,2,5.1,6,8.27,2,0.05,6,0.02,0,0.02,6,0.01,0,0.78,6,59.13,2,10.61,2,0.54,2,3.29,2,-23.96,2,8.5,2,0.09,6,0.13,6
10,17/08/2011,06:54:04,0,inc,F,24,Sola,42.4883,3.145,15.118,2,38.237,2,5.4,6,8.28,2,0.01,6,0.02,0,0.02,6,0.01,0,0.58,6,69.68,2,11.13,2,0.98,2,999999,9,999999,9,999999,9,0.21,6,0.3,6
10,22/08/2011,08:06:44,0,inc,S,3,Sola,42.4883,3.145,22.433,2,37.976,2,5.07,6,8.22,2,0.01,6,0.02,0,0.01,0,0.01,0,0.77,6,60.63,2,11.48,2,0.47,2,999999,9,999999,9,999999,9,0.13,6,0.19,6
10,22/08/2011,08:07:16,0,inc,F,24,Sola,42.4883,3.145,16.313,2,38.195,2,5.4,6,8.21,2,0.04,6,0.02,0,0.01,0,0.01,0,1.75,6,39.34,2,7.13,2,0.45,2,999999,9,999999,9,999999,9,0.19,6,0.19,6
10,30/08/2011,06:30:00,0,inc,F,24,Sola,42.4883,3.145,999999,9,999999,9,5.21,6,8.27,2,0.01,6,0.02,0,0.01,0,0.01,0,0.5,6,67.9,2,11.25,2,2.78,2,999999,9,999999,9,999999,9,0.11,6,0.12,6
10,30/08/2011,06:30:00,0,inc,S,3,Sola,42.4883,3.145,999999,9,999999,9,5.1,6,8.27,2,0.01,6,0.02,0,0.01,0,0.01,0,0.42,6,67.13,2,11.03,2,1.03,2,8.34,2,-21.73,2,3.04,2,0.11,6,0.12,6
10,06/09/2011,08:01:42,0,inc,S,3,Sola,42.4883,3.145,22.181,2,37.249,2,4.99,6,8.2,2,0.009,6,0.02,0,0.01,0,0.01,0,0.4,6,67.48,2,9.74,2,0.75,2,999999,9,999999,9,999999,9,0.12,6,0.12,6
10,06/09/2011,08:02:13,0,inc,F,24,Sola,42.4883,3.145,22.211,2,37.284,2,5.03,6,8.21,2,0.007,6,0.02,0,0.01,0,0.01,0,0.42,6,77.89,2,10.72,2,0.955,2,999999,9,999999,9,999999,9,0.13,6,0.15,6
10,12/09/2011,06:30:00,0,inc,F,24,Sola,42.4883,3.145,999999,9,999999,9,5.26,6,8.29,2,0.017,6,0.21,6,0.06,6,0.01,0,1.46,6,62.03,2,10.26,2,2.07,2,999999,9,999999,9,999999,9,0.18,6,0.22,6
10,12/09/2011,06:30:00,0,inc,S,3,Sola,42.4883,3.145,999999,9,999999,9,5.04,6,8.32,2,0.007,6,0.13,6,0.01,0,0.01,0,0.81,6,59.58,2,9.91,2,0.675,2,4.81,2,-22.37,2,5.43,2,0.1,6,0.09,6
10,27/09/2011,08:11:42,0,inc,S,3,Sola,42.4883,3.145,22.042,2,38.054,2,5,6,8.17,2,0.012,6,0.13,6,0.01,0,0.01,0,0.77,6,45.58,2,8,2,1.43,2,999999,9,999999,9,999999,9,0.08,6,0.05,6
10,27/09/2011,08:12:17,0,inc,F,24,Sola,42.4883,3.145,17.911,2,37.977,2,5.35,6,8.16,2,0.009,6,0.17,6,0.02,6,0.01,0,1.19,6,54.13,2,9.04,2,0.39,2,999999,9,999999,9,999999,9,0.15,6,0.17,6
10,04/10/2011,06:55:02,0,inc,S,3,Sola,42.4883,3.145,21.41,2,38.081,2,4.99,6,8.13,2,0.01,6,0.05,6,0.01,0,0.09,6,1.04,6,49.03,2,8.69,2,0.75,2,999999,9,999999,9,999999,9,0.12,6,0.12,6
10,04/10/2011,06:55:38,0,inc,F,24,Sola,42.4883,3.145,21.073,2,38.055,2,5.03,6,8.13,2,0.01,6,0.09,6,0.01,0,0.09,6,0.92,6,34.19,2,6.78,2,0.955,2,999999,9,999999,9,999999,9,0.13,6,0.15,6
10,11/10/2011,06:30:00,0,inc,F,24,Sola,42.4883,3.145,999999,9,999999,9,5.26,6,8.2,2,0.02,6,1.03,6,0.02,6,0.12,6,1.94,6,61.88,2,12.17,2,2.07,2,999999,9,999999,9,999999,9,0.14,6,0.16,6
10,11/10/2011,06:30:00,0,inc,S,3,Sola,42.4883,3.145,999999,9,999999,9,5.04,6,8.2,2,0.01,6,0.13,6,0.01,0,0.11,6,1.29,6,53.43,2,10.26,2,0.675,2,3.12,2,-21.67,2,8.45,2,0.13,6,0.14,6
10,17/10/2011,06:58:50,0,inc,S,3,Sola,42.4883,3.145,18.902,2,38.163,2,5,6,8.19,2,0.01,6,0.08,6,0.01,0,0.07,6,1.26,6,54.78,2,9.39,2,1.43,2,999999,9,999999,9,999999,9,0.08,6,0.05,6
10,17/10/2011,06:59:09,0,inc,F,24,Sola,42.4883,3.145,18.91,2,38.162,2,5.35,6,8.2,2,0.01,6,0.06,6,0.01,0,0.04,6,1.24,6,55.28,2,7.82,2,7.295,2,999999,9,999999,9,999999,9,0.15,6,0.17,6
10,25/10/2011,12:37:12,0,inc,S,3,Sola,42.4883,3.145,17.235,2,38.073,2,5.16,6,8.17,2,0.08,6,0.25,6,0.13,6,0.06,6,2.09,6,86.77,2,14.7,2,4.46,2,999999,9,999999,9,999999,9,0.27,6,0.49,6
10,25/10/2011,12:37:54,0,inc,F,24,Sola,42.4883,3.145,17.01,2,38.095,2,5.21,6,8.18,2,0.07,6,0.12,6,0.1,6,0.1,6,1.86,6,138.33,2,20.21,2,0.39,2,999999,9,999999,9,999999,9,0.27,6,0.39,6
10,02/11/2011,08:16:51,0,inc,S,3,Sola,42.4883,3.145,17.235,2,37.9,2,5.33,6,8.19,2,0.14,6,1.2,6,0.08,6,0.03,6,2.85,6,84.91,2,13.69,2,1.52,2,5.23,2,-21.64,2,8.29,2,0.71,6,0.74,6
10,02/11/2011,08:17:51,0,inc,F,24,Sola,42.4883,3.145,17.298,2,38.103,2,5.2,6,8.19,2,0.19,6,0.19,6,0.04,6,0.03,6,1.48,6,49.28,2,6.95,2,1.83,2,999999,9,999999,9,999999,9,0.13,6,0.17,6
10,07/11/2011,08:13:39,0,inc,S,3,Sola,42.4883,3.145,17.076,2,36.688,2,5.18,6,8.2,2,0.68,6,3.29,6,0.12,6,0.15,6,6.91,6,53.73,2,8.35,2,4.52,2,999999,9,999999,9,999999,9,0.54,6,0.85,6
10,07/11/2011,08:14:45,0,inc,F,24,Sola,42.4883,3.145,17.334,2,37.412,2,5.13,6,8.2,2,0.44,6,1.12,6,0.07,6,0.06,6,2.48,6,46.73,2,7.65,2,7.2,2,999999,9,999999,9,999999,9,0.32,6,0.49,6
10,14/11/2011,07:51:49,0,inc,S,3,Sola,42.4883,3.145,17.494,2,37.899,2,5.21,6,8.2,2,0.21,6,0.64,6,0.06,6,0.04,6,2.34,6,49.73,2,8.17,2,4.45,2,3.93,2,-22.28,2,10.07,2,0.4,6,0.51,6
10,14/11/2011,07:52:25,0,inc,F,24,Sola,42.4883,3.145,17.84,2,38.034,2,5.17,6,8.18,2,0.25,6,0.4,6,0.05,6,0.06,6,1.96,6,38.14,2,6.09,2,3.52,2,999999,9,999999,9,999999,9,0.2,6,0.29,6
10,23/11/2011,08:13:39,0,inc,S,3,Sola,42.4883,3.145,16.218,2,34.294,2,5.49,6,8.12,2,0.38,6,4.49,6,0.23,6,0.36,6,10.61,6,203.78,2,30.25,2,4.27,2,999999,9,999999,9,999999,9,1.52,6,2.49,6
10,23/11/2011,08:23:07,0,inc,F,24,Sola,42.4883,3.145,17.221,2,37.087,2,5.17,6,8.12,2,0.33,6,1.32,6,0.13,6,0.14,6,2.65,6,128.08,2,17.39,2,3.24,2,999999,9,999999,9,999999,9,1.05,6,1.36,6
10,28/11/2011,08:54:19,0,inc,S,3,Sola,42.4883,3.145,15.825,2,36.411,2,5.59,6,8.16,2,0.05,6,0.45,6,0.04,6,0.08,6,2.38,6,248.17,2,37.56,2,3.05,2,4.85,2,-21.27,2,8.06,2,2.96,6,3.38,6
10,28/11/2011,08:54:53,0,inc,F,24,Sola,42.4883,3.145,16.952,2,37.458,2,5,6,8.17,2,0.3,6,0.71,6,0.09,6,0.06,6,1.82,6,102.67,2,15.82,2,2.52,2,999999,9,999999,9,999999,9,1.42,6,1.08,6
10,06/12/2011,08:17:33,0,inc,S,3,Sola,42.4883,3.145,16.321,2,37.806,2,4.95,6,8.14,2,0.04,6,0.23,6,0.09,6,0.04,6,0.74,6,139.15,2,17.21,2,1.83,2,999999,9,999999,9,999999,9,1.05,6,1.052,6
10,06/12/2011,08:18:07,0,inc,F,24,Sola,42.4883,3.145,16.366,2,37.877,2,4.73,6,8.17,2,0.15,6,0.33,6,0.16,6,0.02,6,1.05,6,93.27,2,13.04,2,1.57,2,999999,9,999999,9,999999,9,0.73,6,1.169,6
10,12/12/2011,08:29:10,0,inc,S,3,Sola,42.4883,3.145,15.532,2,37.689,2,5.14,6,8.15,2,0.03,6,0.06,6,0.01,0,0.01,0,0.52,6,204.33,2,24.34,2,1.575,2,4.62,2,-21.9,2,7.78,2,1.27,6,0.63,6
10,12/12/2011,08:29:45,0,inc,F,24,Sola,42.4883,3.145,15.833,2,37.803,2,4.85,6,8.19,2,0.07,6,0.14,6,0.02,6,0.02,6,0.53,6,164.34,2,22.43,2,1.27,2,999999,9,999999,9,999999,9,0.74,6,0.766,6
10,19/12/2011,08:12:43,0,inc,S,3,Sola,42.4883,3.145,15.151,2,38.054,2,5.44,6,8.19,2,0.03,6,0.3,6,0.07,6,0.01,0,0.78,6,50.48,2,8.69,2,2.18,2,999999,9,999999,9,999999,9,0.45,6,0.694,6
10,19/12/2011,08:14:16,0,inc,F,24,Sola,42.4883,3.145,15.098,2,38.069,2,5.44,6,8.2,2,0.04,6,0.35,6,0.07,6,0.01,0,0.7,6,45.28,2,8,2,4.01,2,999999,9,999999,9,999999,9,0.41,6,0.628,6
5,03/01/2011,15:37:30,79,PM,S,2,Portzic,48.3589,-4.552,8.997,6,34.523,6,6.34,6,8.05,6,0.58,6,15.12,6,0.32,6,0.36,6,7.7,6,76.55,6,13.33,6,1.65,6,-6.57,4,-22.74,3,5.9,3,0.36,6,0.4,6
5,10/01/2011,07:26:51,64,PM,S,2,Portzic,48.3589,-4.552,8.944,6,34.554,6,6.24,6,7.96,6,0.65,6,14.52,6,0.32,6,0.34,6,7.44,6,94.22,6,17.52,6,1.18,6,6.26,3,-22.24,2,5.79,2,0.32,6,0.53,6
5,17/01/2011,14:11:06,61,PM,S,2,Portzic,48.3589,-4.552,9.617,6,34.389,6,6.4,6,7.97,6,0.81,6,15.43,6,0.32,6,0.41,6,8,6,81.09,6,15.05,6,1.28,6,5.2,2,-22.41,2,6.55,2,0.36,6,0.58,6
5,26/01/2011,08:40:24,70,PM,S,2,Portzic,48.3589,-4.552,9.13,6,34.422,6,6.22,6,8,6,0.71,6,15.93,6,0.3,6,0.43,6,7.28,6,69.27,6,12.87,6,1.61,6,6.16,3,-23.16,3,5.99,3,0.4,6,0.46,6
5,31/01/2011,14:35:51,64,PM,S,2,Portzic,48.3589,-4.552,8.165,6,34.034,6,6.58,6,8,6,0.63,6,17.48,6,0.26,6,0.36,6,8.17,6,66.35,6,10.33,6,0.81,6,4.4,4,-23.58,2,5.52,2,0.35,6,0.45,6
5,08/02/2011,07:01:28,73,PM,S,2,Portzic,48.3589,-4.552,8.779,6,34.459,6,6.44,6,7.92,6,0.71,6,14.17,6,0.2,6,0.35,6,7.28,6,99.2,6,16.37,6,1,6,5.31,3,-21.91,2,6.45,2,0.39,6,0.62,6
5,16/02/2011,14:36:35,77,PM,S,2,Portzic,48.3589,-4.552,8.978,6,34.008,6,6.4,6,7.98,6,0.78,6,17.11,6,0.2,6,0.36,6,8.12,6,158.66,6,22.64,6,2.47,3,5.14,2,-22.03,2,6.66,2,0.46,6,0.78,6
5,24/02/2011,08:05:04,71,PM,S,2,Portzic,48.3589,-4.552,9.39,6,33.974,6,6.25,6,7.94,6,0.61,6,16.79,6,0.2,6,0.38,6,8.08,6,161.51,6,26.97,6,2.16,6,5.12,2,-21.6,2,6.54,2,0.55,6,0.74,6
5,02/03/2011,15:14:37,71,PM,S,2,Portzic,48.3589,-4.552,9.308,6,33.647,6,6.6,6,7.98,6,0.53,6,20.63,6,0.24,6,0.33,6,9.31,6,115.22,6,19.69,6,0.94,3,5.5,3,-22.65,2,6.43,2,0.52,6,0.72,3
5,10/03/2011,06:56:31,69,PM,S,2,Portzic,48.3589,-4.552,9.077,6,34.043,6,6.36,6,7.98,6,0.31,6,16.63,6,0.23,6,0.3,6,7.69,6,110.44,6,20.24,6,1.49,6,5.54,3,-22.56,3,5.51,3,0.65,6,0.75,6
5,17/03/2011,14:27:14,79,PM,S,2,Portzic,48.3589,-4.552,9.619,6,33.944,6,6.67,6,7.95,6,0.41,6,17.3,6,0.24,6,0.26,6,7.75,6,79.07,6,13.37,6,0.42,6,3.43,4,-23.2,3,5.56,3,0.52,6,0.42,6
5,25/03/2011,07:44:14,68,PM,S,2,Portzic,48.3589,-4.552,10.061,6,34.334,6,6.49,6,7.9,6,0.24,6,12.32,6,0.22,6,0.22,6,5.32,6,94.8,6,20.17,6,0.34,6,4.24,3,-22.18,3,5.25,3,0.77,6,0.51,6
5,31/03/2011,14:42:09,67,PM,S,2,Portzic,48.3589,-4.552,11.144,3,34.273,3,6.61,6,7.9,6,0.8,6,10.11,6,0.23,6,0.19,6,3.27,6,301.63,6,50.99,6,4.57,3,6.55,2,-21.86,2,6.81,2,1.87,3,4.59,6
5,08/04/2011,06:31:25,72,PM,S,2,Portzic,48.3589,-4.552,11.452,6,34.398,6,6.39,6,7.97,2,0.4,6,8.11,6,0.23,6,0.12,6,3.62,6,126.77,6,23.9,6,0.48,6,4.33,3,-21.72,2,5.8,2,0.7,6,0.8,6
5,14/04/2011,12:52:30,63,PM,S,2,Portzic,48.3589,-4.552,12.144,6,34.314,6,6.87,6,8.03,2,0.58,6,6.29,3,0.2,3,0.03,6,2.93,6,133.8,6,26.88,6,0.81,6,3.81,3,-20.46,2,5.88,2,0.84,6,1.09,6
5,23/04/2011,07:30:30,67,PM,S,2,Portzic,48.3589,-4.552,12.657,6,34.571,6,6.87,6,8.04,2,0.39,6,3.57,6,0.17,6,0,0,2.36,6,171.03,6,34.8,6,0.68,6,5.51,2,-21.1,2,5.5,2,1.34,6,1.24,6
5,29/04/2011,14:04:57,64,PM,S,2,Portzic,48.3589,-4.552,13.445,6,34.556,6,6.66,6,8.13,2,0.34,6,2.08,6,0.17,6,0.03,6,0.66,6,245.78,6,35.91,6,0.89,6,6.37,2,-19.62,2,5.79,2,1.29,6,1.18,6
5,06/05/2011,05:48:37,76,PM,S,2,Portzic,48.3589,-4.552,13.537,6,34.666,6,6.44,6,8.03,2,0.29,6,1.09,6,0.14,6,0.01,0,0.4,3,357.69,6,58.29,6,1.32,6,7.15,2,-18.83,2,6.81,2,1.91,6,2.24,6
5,13/05/2011,12:42:17,65,PM,S,2,Portzic,48.3589,-4.552,14.553,6,34.659,6,6.44,6,8.09,2,0.38,6,0.67,6,0.09,6,0,0,0.43,6,365.55,6,55.29,6,1.48,6,7.42,2,-19.68,2,7.29,2,1.54,6,1.43,6
5,23/05/2011,07:55:17,59,PM,S,2,Portzic,48.3589,-4.552,14.606,6,34.818,6,5.91,3,8,2,0.43,6,1.02,6,0.1,6,0.03,6,2.02,6,214.24,6,35.55,6,1.13,3,6.93,2,-20.15,2,6.48,2,1.05,6,1.11,6
5,30/05/2011,14:21:14,64,PM,S,2,Portzic,48.3589,-4.552,14.622,6,34.936,6,5.95,3,8.04,2,0.99,3,1.03,6,0.1,6,0.07,3,2.72,6,126.63,6,24.94,3,0.7,6,6.15,2,-20.02,2,6.13,2,0.4,6,0.46,6
5,06/06/2011,07:06:56,76,PM,S,2,Portzic,48.3589,-4.552,14.772,6,35.053,6,6,3,8.1,2,0.15,6,0.19,3,0.04,6,0.03,6,0.37,6,270.244,6,47.875,6,0.973,6,6.82,2,-19.9,2,6.17,2,1.61,6,2.22,3
5,13/06/2011,13:55:48,76,PM,S,2,Portzic,48.3589,-4.552,14.836,6,35.077,6,6,3,8.2,2,0.4,6,0.54,3,0.05,3,0.06,3,1.02,6,209.989,6,31.528,6,0.762,6,6.52,2,-20.82,2,6.49,2,0.7,6,0.91,6
5,21/06/2011,07:44:59,66,PM,S,2,Portzic,48.3589,-4.552,14.96,6,35.099,6,5.6,3,8.1,2,0.41,6,0.68,6,0.08,6,0.1,3,2.2,6,146.972,6,25.216,6,0.565,3,6.19,2,-21.17,2,5.7,3,0.64,6,0.83,6
5,30/06/2011,15:08:36,74,PM,S,2,Portzic,48.3589,-4.552,16.002,6,35.135,6,6.3,3,8.1,2,0.19,6,0.27,6,0.05,3,0.04,6,1.68,6,188.614,6,30.444,3,0.575,6,7.42,2,-19.96,2,6.62,2,0.84,6,0.82,3
5,08/07/2011,08:59:28,68,PM,S,2,Portzic,48.3589,-4.552,15.93,6,35.235,6,5.7,6,8.1,2,0.27,6,0.22,3,0.03,0,0.06,3,1.19,6,215.228,6,37.658,6,0.605,3,6.95,2,-20.02,2,6.8,2,0.62,6,1.06,6
5,12/07/2011,13:48:27,65,PM,S,2,Portzic,48.3589,-4.552,16.213,6,35.251,6,5.8,6,8.1,2,0.21,6,0.34,3,0.03,0,0.05,6,1.46,6,168.407,6,24.619,6,0.382,6,6.95,2,-19.81,2,6.54,2,0.9,6,1.01,6
5,21/07/2011,07:23:16,64,PM,S,2,Portzic,48.3589,-4.552,15.337,6,35.331,6,5.5,6,7.9,3,0.51,6,0.9,6,0.08,6,0.13,6,2.94,6,134.524,6,24.281,6,0.615,6,6.22,2,-20.5,2,6.17,2,0.71,6,0.63,6
5,28/07/2011,14:03:17,62,PM,S,2,Portzic,48.3589,-4.552,16.268,6,35.312,6,6.2,6,8.1,2,0.45,6,0.86,6,0.12,3,0.19,6,2.9,6,137.156,6,22.278,6,0.775,6,6.56,2,-20.2,2,6.25,2,0.8,6,0.6,6
5,06/08/2011,08:33:40,70,PM,S,2,Portzic,48.3589,-4.552,16.287,6,35.346,6,5.7,6,8.1,2,0.24,6,0.31,6,0.02,0,0.22,3,2.02,6,189.4,6,26.815,6,0.915,6,6.55,2,-19.81,2,6.3,2,1.12,6,0.91,6
5,11/08/2011,13:52:07,69,PM,S,2,Portzic,48.3589,-4.552,16.377,6,35.367,6,5.7,6,7.9,2,0.38,6,0.4,3,0.04,6,0.11,6,2.67,6,380.606,6,78.631,6,0.79,6,7.72,2,-20.01,2,6.08,2,0.32,6,0.38,6
5,19/08/2011,06:47:14,68,PM,S,2,Portzic,48.3589,-4.552,16.247,6,35.394,6,5.4,6,7.9,2,0.47,6,0.73,6,0.06,6,0.14,6,3.73,6,127.6,6,23.416,6,0.997,6,6.49,2,-21.64,2,5.63,2,0.58,6,0.46,6
5,26/08/2011,13:45:37,62,PM,S,2,Portzic,48.3589,-4.552,16.797,6,35.394,6,5.8,6,7.8,2,0.52,6,0.63,6,0.09,6,0.16,6,4.2,6,162.917,6,26.579,6,1.725,6,5.63,2,-19.59,3,6.73,2,0.76,6,0.67,6
5,04/09/2011,08:12:41,67,PM,S,2,Portzic,48.3589,-4.552,16.456,6,35.434,6,5.4,3,7.93,2,0.56,6,0.56,6,0.07,3,0.12,3,3.2,6,257,6,48,6,0.6,6,7.026,2,-21.132,2,6.387,2,0.65,6,1.27,6
5,09/09/2011,14:02:34,67,PM,S,2,Portzic,48.3589,-4.552,16.762,6,35.432,6,5.33,3,7.83,2,0.93,6,0.78,6,0.1,3,0.19,6,4.36,6,135,3,28,3,0.8,6,5.629,2,-20.786,3,6.416,2,0.39,6,0.46,6
5,16/09/2011,05:49:30,79,PM,S,2,Portzic,48.3589,-4.552,16.684,6,35.449,6,5.1,3,7.88,2,0.83,6,1.73,6,0.2,6,0.24,6,5.07,6,117,6,26,6,0.7,6,6.281,2,-21.681,2,6.133,2,0.69,6,0.63,6
5,24/09/2011,13:21:54,63,PM,S,2,Portzic,48.3589,-4.552,16.519,6,35.436,6,5.37,3,7.92,2,1.18,6,2.4,6,0.24,6,0.27,6,5.53,6,118,6,21,6,0.6,6,999999,9,999999,9,999999,9,0.73,6,0.74,3
5,03/10/2011,07:38:38,64,PM,S,2,Portzic,48.3589,-4.552,16.754,6,35.461,6,5.44,6,7.75,2,0.63,6,1.04,6,0.13,6,0.16,6,4.03,6,156,6,32,6,0.9,6,7.466,3,-21.629,3,6.467,2,1.4,6,0.9,6
5,10/10/2011,14:32:49,79,PM,S,2,Portzic,48.3589,-4.552,16.418,6,35.503,6,5.41,6,8.05,2,1.46,6,1.58,6,0.2,6,0.27,6,4.66,6,92,6,15,6,0.7,6,6.204,3,-21.682,2,5.68,2,0.63,6,0.52,6
5,17/10/2011,06:15:47,64,PM,S,2,Portzic,48.3589,-4.552,16.016,6,35.497,6,5.19,6,7.9,2,1.01,6,2.84,6,0.32,6,0.29,6,4.46,6,130,6,28,6,1,6,4.474,3,-21.715,2,6.862,2,0.78,6,0.7,6
5,23/10/2011,12:40:05,64,PM,S,2,Portzic,48.3589,-4.552,15.474,6,35.513,6,5.4,6,7.92,2,1.07,6,3.38,6,0.34,6,0.3,6,4.88,6,119,6,26,3,0.8,6,4.707,3,-22.039,2,6.296,2,0.52,3,0.77,3
5,31/10/2011,06:55:26,80,PM,S,2,Portzic,48.3589,-4.552,14.831,6,35.331,6,5.38,6,8,2,1.13,6,4.25,6,0.42,6,0.36,6,4.87,6,130,6,26,6,1.8,6,5.766,3,-21.683,3,7.48,2,0.37,6,0.55,6
5,07/11/2011,13:36:29,63,PM,S,2,Portzic,48.3589,-4.552,14.401,6,35.248,6,5.41,6,8.04,2,0.99,6,4.77,6,0.43,6,0.4,6,4.95,6,86,6,19,6,0.7,3,6.363,3,-22.716,2,6.465,2,0.55,6,0.44,6
5,15/11/2011,06:31:11,69,PM,S,2,Portzic,48.3589,-4.552,14.296,6,35.324,6,5.44,6,8.04,2,0.89,6,4.91,6,0.55,6,0.43,6,4.61,6,84,6,17,6,0.9,6,6.967,2,-22.652,2,6.622,2,0.38,6,0.41,6
5,22/11/2011,13:07:18,76,PM,S,2,Portzic,48.3589,-4.552,14.11,6,35.278,6,5.59,6,8.02,2,0.97,6,5.32,6,0.64,6,0.44,6,4.41,6,88,6,18,6,1.1,6,5.881,3,-22.53,2,6.669,2,0.45,3,0.51,3
5,30/11/2011,07:18:51,70,PM,S,2,Portzic,48.3589,-4.552,13.681,6,35.395,6,5.62,6,999999,9,0.72,6,5.44,6,0.88,6,0.36,6,3.91,6,117,6,23,6,2.5,6,12.479,2,-21.447,2,6.776,2,0.32,6,0.58,6
5,08/12/2011,14:23:00,65,PM,S,2,Portzic,48.3589,-4.552,12.831,6,35.461,6,5.92,6,8.03,6,0.96,6,6.27,6,0.9,6,0.44,6,4.91,6,106,6,17,6,2,6,6.524,3,-21.787,2,6.96,2,0.27,3,0.42,3
5,16/12/2011,07:26:13,69,PM,S,2,Portzic,48.3589,-4.552,11.955,6,35.086,6,6.14,6,8.03,6,0.99,6,7.35,6,0.71,6,0.44,6,5.32,6,286,6,48,6,6.9,6,12.284,2,-21.233,2,7.63,2,0.4,3,0.9,3
5,22/12/2011,13:51:28,76,PM,S,2,Portzic,48.3589,-4.552,11.692,6,34.531,6,5.95,6,8.03,6,1.25,6,14.33,6,0.59,6,0.42,6,7.54,6,156,6,24,6,2.9,6,4.468,2,-22.022,2,7.119,2,0.29,6,0.52,6
5,30/12/2011,07:55:38,68,PM,S,2,Portzic,48.3589,-4.552,11.498,6,34.402,6,5.94,6,8.04,6,0.88,6,17.88,6,0.47,6,0.46,6,7.71,6,191,6,32,6,3.2,6,5.354,2,-21.662,2,7.385,2,0.18,6,0.46,3
19,15/12/2011,09:14:00,74,PM,F,22,Bizeux,48.6333,-2.03333,11.286,2,35.217,2,999999,1,999999,1,0.325,3,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,6.5,7,999999,9,999999,9,999999,9,0.4,7,0.635,7
19,15/12/2011,09:14:00,74,PM,S,1,Bizeux,48.6333,-2.03333,11.248,2,35.211,2,999999,1,999999,1,999999,1,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,18.3,7,999999,9,999999,9,999999,9,0.59,7,2.032,3
9,16/02/2011,05:00:00,68,PM,F,8,pk 30,45.0683,-0.63833,7,2,4.21,2,7.74,7,7.89,2,0.7,6,136.1,6,0.24,6,2.31,6,118.4,6,28148,2,3508,2,1740,2,999999,9,999999,9,999999,9,4.59,2,18.56,2
